1 : 3916
10 : 3244
101 : 1632
102 : 2388
11 : 2321
110 : 4040
111 : 1712
114 : 2148
116 : 3148
13 : 2284
16 : 1840
2 : 4208
23 : 3376
24 : 4748
28 : 3528
29 : 2160
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
48 : 1728
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
61 : 2372
63 : 4936
66 : 2304
67 : 4464
69 : 1872
76 : 4384
77 : 1872
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
98 : 1872
99 : 1968
59 56 90 34 86 39 85 : 1872
59 93 56 34 86 39 85 : 1976
59 93 56 90 34 39 85 : 1872
59 93 56 90 34 86 39 : 1872
56 90 63 34 86 39 85 : 1872
93 56 63 34 86 39 85 : 1976
93 56 90 63 34 39 85 : 1872
93 56 90 63 34 86 39 : 1872
93 56 90 34 86 39 85 : 2016
67 59 63 34 86 39 85 : 1624
59 63 34 86 39 85 76 : 1624
59 90 63 34 86 39 85 : 2504
59 93 63 34 86 39 85 : 2488
59 93 90 63 34 39 85 : 2312
59 93 90 63 34 86 39 : 2312
67 59 34 86 39 85 76 : 1720
67 59 90 34 86 39 85 : 1808
67 59 93 34 86 39 85 : 1672
59 90 34 86 39 85 76 : 1808
59 93 34 86 39 85 76 : 1672
59 93 90 34 86 39 85 : 2576
93 90 63 34 86 39 85 : 2384
67 90 34 86 39 85 76 : 1952
48 58 90 53 34 86 85 : 1728
48 94 58 53 34 86 85 : 1728
48 94 58 90 53 34 85 : 1728
48 94 58 90 53 34 86 : 1728
48 94 90 53 34 86 85 : 1728
48 94 58 90 34 86 85 : 1728
67 93 52 34 86 85 76 : 1648
59 56 53 63 34 86 85 : 1896
59 56 90 53 63 34 85 : 1896
59 93 56 53 63 34 85 : 1896
59 56 90 53 63 34 86 : 1896
59 93 56 53 63 34 86 : 1896
59 93 56 90 53 63 34 : 1896
59 56 90 53 34 86 85 : 1968
59 93 56 53 34 86 85 : 1968
59 93 56 90 53 34 85 : 1968
59 93 56 90 53 34 86 : 1968
56 90 53 63 34 86 85 : 1968
93 56 53 63 34 86 85 : 1968
93 56 90 53 63 34 85 : 1968
93 56 90 53 63 34 86 : 1968
93 56 90 53 34 86 85 : 2112
94 58 90 53 34 86 85 : 1728
59 90 53 63 34 86 85 : 2520
59 93 53 63 34 86 85 : 1896
59 93 90 53 63 34 85 : 1896
59 93 90 53 63 34 86 : 1896
67 59 90 53 34 86 85 : 1632
59 90 53 34 86 85 76 : 1632
59 93 90 53 34 86 85 : 1968
67 90 53 63 34 86 85 : 1632
90 53 63 34 86 85 76 : 1632
93 90 53 63 34 86 85 : 1968
67 90 53 34 86 85 76 : 1776
67 94 90 53 34 86 85 : 1632
94 90 53 34 86 85 76 : 1632
59 56 90 63 34 86 85 : 2108
59 93 56 63 34 86 85 : 2200
59 93 56 90 63 34 85 : 2096
59 93 56 90 63 34 86 : 2096
59 93 56 90 34 86 85 : 2168
93 56 90 63 34 86 85 : 2168
67 59 63 34 86 85 76 : 1948
67 59 90 63 34 85 76 : 1724
67 59 90 63 34 86 76 : 1724
67 59 90 63 34 86 85 : 2228
67 59 93 63 34 86 85 : 1984
67 59 93 90 63 34 85 : 1808
67 59 93 90 63 34 86 : 1808
59 90 63 34 86 85 76 : 2216
59 93 63 34 86 85 76 : 1984
59 93 90 63 34 85 76 : 1808
59 93 90 63 34 86 76 : 1808
59 93 90 63 34 86 85 : 2960
67 59 90 34 86 85 76 : 2336
67 59 93 34 86 85 76 : 1936
67 59 93 90 34 85 76 : 1688
67 59 93 90 34 86 76 : 1688
67 59 93 90 34 86 85 : 2072
59 93 90 34 86 85 76 : 2072
67 90 63 34 86 85 76 : 2096
67 93 63 34 86 85 76 : 1744
67 93 90 63 34 86 85 : 1880
93 90 63 34 86 85 76 : 1880
67 93 90 34 86 85 76 : 1832
48 58 36 53 86 85 38 : 1728
48 58 90 36 53 85 38 : 1728
48 94 58 36 53 85 38 : 1728
48 58 90 36 53 86 38 : 1728
48 94 58 36 53 86 38 : 1728
48 94 58 90 36 53 38 : 1728
48 90 36 53 86 85 38 : 1728
48 94 36 53 86 85 38 : 1728
48 94 90 36 53 85 38 : 1728
48 94 90 36 53 86 38 : 1728
48 58 90 36 86 85 38 : 1728
48 94 58 36 86 85 38 : 1728
48 94 58 90 36 85 38 : 1728
48 94 58 90 36 86 38 : 1728
48 94 90 36 86 85 38 : 1728
58 90 36 53 86 85 38 : 1728
94 58 36 53 86 85 38 : 1728
94 58 90 36 53 85 38 : 1728
94 58 90 36 53 86 38 : 1728
94 90 36 53 86 85 38 : 1728
94 58 90 36 86 85 38 : 1760
59 56 36 53 63 39 85 : 1800
59 56 36 53 63 86 39 : 1800
59 56 90 36 53 63 39 : 1800
59 93 56 36 53 63 39 : 1800
59 56 36 53 86 39 85 : 1872
59 56 90 36 53 39 85 : 1872
59 93 56 36 53 39 85 : 1872
59 56 90 36 53 86 39 : 1872
59 93 56 36 53 86 39 : 1872
59 93 56 90 36 53 39 : 1872
56 36 53 63 86 39 85 : 1872
56 90 36 53 63 39 85 : 1872
93 56 36 53 63 39 85 : 1872
56 90 36 53 63 86 39 : 1872
93 56 36 53 63 86 39 : 1872
93 56 90 36 53 63 39 : 1872
56 90 36 53 86 39 85 : 2016
93 56 36 53 86 39 85 : 2016
93 56 90 36 53 39 85 : 2016
93 56 90 36 53 86 39 : 2016
59 36 53 63 86 39 85 : 1800
59 90 36 53 63 39 85 : 1800
59 93 36 53 63 39 85 : 1800
59 90 36 53 63 86 39 : 1800
59 93 36 53 63 86 39 : 1800
59 93 90 36 53 63 39 : 1800
59 90 36 53 86 39 85 : 1872
59 93 36 53 86 39 85 : 1872
59 93 90 36 53 39 85 : 1872
59 93 90 36 53 86 39 : 1872
90 36 53 63 86 39 85 : 1872
93 36 53 63 86 39 85 : 1872
93 90 36 53 63 39 85 : 1872
93 90 36 53 63 86 39 : 1872
93 90 36 53 86 39 85 : 2016
59 56 36 63 86 39 85 : 1904
59 56 90 36 63 39 85 : 1800
59 93 56 36 63 39 85 : 1904
59 56 90 36 63 86 39 : 1800
59 93 56 36 63 86 39 : 1904
59 93 56 90 36 63 39 : 1800
59 56 90 36 86 39 85 : 1872
59 93 56 36 86 39 85 : 1976
59 93 56 90 36 39 85 : 1872
59 93 56 90 36 86 39 : 1872
56 90 36 63 86 39 85 : 1872
93 56 36 63 86 39 85 : 1976
93 56 90 36 63 39 85 : 1872
93 56 90 36 63 86 39 : 1872
93 56 90 36 86 39 85 : 2016
59 90 36 63 86 39 85 : 2312
59 93 36 63 86 39 85 : 2416
59 93 90 36 63 39 85 : 2504
59 93 90 36 63 86 39 : 2312
59 93 90 36 86 39 85 : 2576
93 90 36 63 86 39 85 : 2384
48 58 90 36 53 86 85 : 1728
48 94 58 36 53 86 85 : 1728
48 94 58 90 36 53 85 : 1728
48 94 58 90 36 53 86 : 1728
48 94 90 36 53 86 85 : 1728
48 94 58 90 36 86 85 : 1728
59 56 36 53 63 86 85 : 1800
59 56 90 36 53 63 85 : 1800
59 93 56 36 53 63 85 : 1800
59 56 90 36 53 63 86 : 1800
59 93 56 36 53 63 86 : 1800
59 93 56 90 36 53 63 : 1800
59 56 90 36 53 86 85 : 1872
59 93 56 36 53 86 85 : 1872
59 93 56 90 36 53 85 : 1872
59 93 56 90 36 53 86 : 1872
56 90 36 53 63 86 85 : 1872
93 56 36 53 63 86 85 : 1872
93 56 90 36 53 63 85 : 1872
93 56 90 36 53 63 86 : 1872
93 56 90 36 53 86 85 : 2016
94 58 90 36 53 86 85 : 1728
59 90 36 53 63 86 85 : 2232
59 93 36 53 63 86 85 : 1800
59 93 90 36 53 63 85 : 1800
59 93 90 36 53 63 86 : 1800
59 93 90 36 53 86 85 : 1872
93 90 36 53 63 86 85 : 1872
59 56 90 36 63 86 85 : 1896
59 93 56 36 63 86 85 : 2000
59 93 56 90 36 63 85 : 1896
59 93 56 90 36 63 86 : 1896
59 93 56 90 36 86 85 : 1968
93 56 90 36 63 86 85 : 1968
67 59 90 36 63 86 85 : 1824
67 59 93 36 63 86 85 : 1712
59 90 36 63 86 85 76 : 1824
59 93 36 63 86 85 76 : 1712
59 93 90 36 63 86 85 : 2760
67 59 90 36 86 85 76 : 1752
67 59 93 90 36 86 85 : 1872
59 93 90 36 86 85 76 : 1872
67 93 90 36 63 86 85 : 1680
93 90 36 63 86 85 76 : 1680
67 93 90 36 86 85 76 : 1632
48 58 90 53 86 85 38 : 1728
48 94 58 53 86 85 38 : 1728
48 94 58 90 53 85 38 : 1728
48 94 58 90 53 86 38 : 1728
48 94 90 53 86 85 38 : 1728
48 94 58 90 86 85 38 : 1728
94 58 90 53 86 85 38 : 1728
59 56 53 63 86 39 85 : 1800
59 56 90 53 63 39 85 : 1800
59 93 56 53 63 39 85 : 1800
59 56 90 53 63 86 39 : 1800
59 93 56 53 63 86 39 : 1800
59 93 56 90 53 63 39 : 1800
59 56 90 53 86 39 85 : 1872
59 93 56 53 86 39 85 : 1872
59 93 56 90 53 39 85 : 1872
59 93 56 90 53 86 39 : 1872
56 90 53 63 86 39 85 : 1872
93 56 53 63 86 39 85 : 1872
93 56 90 53 63 39 85 : 1872
93 56 90 53 63 86 39 : 1872
93 56 90 53 86 39 85 : 2016
59 90 53 63 86 39 85 : 1992
59 93 53 63 86 39 85 : 1800
59 93 90 53 63 39 85 : 1800
59 93 90 53 63 86 39 : 1800
59 93 90 53 86 39 85 : 1872
93 90 53 63 86 39 85 : 1872
59 56 90 63 86 39 85 : 1800
59 93 56 63 86 39 85 : 1904
59 93 56 90 63 39 85 : 1800
59 93 56 90 63 86 39 : 1800
59 93 56 90 86 39 85 : 1872
93 56 90 63 86 39 85 : 1872
59 93 90 63 86 39 85 : 2312
48 94 58 90 53 86 85 : 1728
59 56 90 53 63 86 85 : 1896
59 93 56 53 63 86 85 : 1896
59 93 56 90 53 63 85 : 1896
59 93 56 90 53 63 86 : 1896
59 93 56 90 53 86 85 : 1968
93 56 90 53 63 86 85 : 1968
59 93 90 53 63 86 85 : 1896
59 93 56 90 63 86 85 : 2096
67 59 90 63 86 85 76 : 1724
67 59 93 90 63 86 85 : 1808
59 93 90 63 86 85 76 : 1808
67 59 93 90 86 85 76 : 1688
48 1 110 36 24 34 102 38 : 1728
1 110 36 53 24 34 102 38 : 1728
1 58 110 36 24 34 102 38 : 1760
1 110 36 24 34 102 85 38 : 1760
1 110 36 24 34 86 102 38 : 1760
1 110 90 36 24 34 102 38 : 1760
1 94 110 36 24 34 102 38 : 1760
48 1 110 36 53 24 34 102 : 1728
48 1 58 110 36 24 34 102 : 1728
48 1 110 36 24 34 102 85 : 1728
48 1 110 36 24 34 86 102 : 1728
48 1 110 90 36 24 34 102 : 1728
48 1 94 110 36 24 34 102 : 1728
1 58 110 36 53 24 34 102 : 1728
1 110 36 53 24 34 102 85 : 1728
1 110 36 53 24 34 86 102 : 1728
1 110 90 36 53 24 34 102 : 1728
1 94 110 36 53 24 34 102 : 1728
1 58 110 36 24 34 102 85 : 1760
1 58 110 36 24 34 86 102 : 1760
1 58 110 90 36 24 34 102 : 1760
1 94 58 110 36 24 34 102 : 1760
1 110 36 24 34 86 102 85 : 1760
1 110 90 36 24 34 102 85 : 1760
1 94 110 36 24 34 102 85 : 1760
1 110 90 36 24 34 86 102 : 1760
1 94 110 36 24 34 86 102 : 1760
1 94 110 90 36 24 34 102 : 1760
48 1 110 53 24 34 102 38 : 1728
48 1 58 110 24 34 102 38 : 1728
48 1 110 24 34 102 85 38 : 1728
48 1 110 24 34 86 102 38 : 1728
48 1 110 90 24 34 102 38 : 1728
48 1 94 110 24 34 102 38 : 1728
1 58 110 53 24 34 102 38 : 1728
1 110 53 24 34 102 85 38 : 1728
1 110 53 24 34 86 102 38 : 1728
1 110 90 53 24 34 102 38 : 1728
1 94 110 53 24 34 102 38 : 1728
1 58 110 24 34 102 85 38 : 1760
1 58 110 24 34 86 102 38 : 1760
1 58 110 90 24 34 102 38 : 1760
1 94 58 110 24 34 102 38 : 1760
1 110 24 34 86 102 85 38 : 1760
1 110 90 24 34 102 85 38 : 1760
1 94 110 24 34 102 85 38 : 1760
1 110 90 24 34 86 102 38 : 1760
1 94 110 24 34 86 102 38 : 1760
1 94 110 90 24 34 102 38 : 1760
48 1 58 110 53 24 34 102 : 1728
48 1 110 53 24 34 102 85 : 1728
48 1 110 53 24 34 86 102 : 1728
48 1 110 90 53 24 34 102 : 1728
48 1 94 110 53 24 34 102 : 1728
48 1 58 110 24 34 102 85 : 1728
48 1 58 110 24 34 86 102 : 1728
48 1 58 110 90 24 34 102 : 1728
48 1 94 58 110 24 34 102 : 1728
48 1 110 24 34 86 102 85 : 1728
48 1 110 90 24 34 102 85 : 1728
48 1 94 110 24 34 102 85 : 1728
48 1 110 90 24 34 86 102 : 1728
48 1 94 110 24 34 86 102 : 1728
48 1 94 110 90 24 34 102 : 1728
1 58 110 53 24 34 102 85 : 1728
1 58 110 53 24 34 86 102 : 1728
1 58 110 90 53 24 34 102 : 1728
1 94 58 110 53 24 34 102 : 1728
1 110 53 24 34 86 102 85 : 1728
1 110 90 53 24 34 102 85 : 1728
1 94 110 53 24 34 102 85 : 1728
1 110 90 53 24 34 86 102 : 1728
1 94 110 53 24 34 86 102 : 1728
1 94 110 90 53 24 34 102 : 1728
1 58 110 24 34 86 102 85 : 1760
1 58 110 90 24 34 102 85 : 1760
1 94 58 110 24 34 102 85 : 1760
1 58 110 90 24 34 86 102 : 1760
1 94 58 110 24 34 86 102 : 1760
1 94 58 110 90 24 34 102 : 1760
1 110 90 24 34 86 102 85 : 1760
1 94 110 24 34 86 102 85 : 1760
1 94 110 90 24 34 102 85 : 1760
1 94 110 90 24 34 86 102 : 1760
48 1 110 36 53 24 102 38 : 1728
48 1 58 110 36 24 102 38 : 1728
48 1 110 36 24 102 85 38 : 1728
48 1 110 36 24 86 102 38 : 1728
48 1 110 90 36 24 102 38 : 1728
48 1 94 110 36 24 102 38 : 1728
1 58 110 36 53 24 102 38 : 1728
1 110 36 53 24 102 85 38 : 1728
1 110 36 53 24 86 102 38 : 1728
1 110 90 36 53 24 102 38 : 1728
1 94 110 36 53 24 102 38 : 1728
1 58 110 36 24 102 85 38 : 1760
1 58 110 36 24 86 102 38 : 1760
1 58 110 90 36 24 102 38 : 1760
1 94 58 110 36 24 102 38 : 1760
1 110 36 24 86 102 85 38 : 1760
1 110 90 36 24 102 85 38 : 1760
1 94 110 36 24 102 85 38 : 1760
1 110 90 36 24 86 102 38 : 1760
1 94 110 36 24 86 102 38 : 1760
1 94 110 90 36 24 102 38 : 1760
48 1 58 110 36 53 24 102 : 1728
48 1 110 36 53 24 102 85 : 1728
48 1 110 36 53 24 86 102 : 1728
48 1 110 90 36 53 24 102 : 1728
48 1 94 110 36 53 24 102 : 1728
48 1 58 110 36 24 102 85 : 1728
48 1 58 110 36 24 86 102 : 1728
48 1 58 110 90 36 24 102 : 1728
48 1 94 58 110 36 24 102 : 1728
48 1 110 36 24 86 102 85 : 1728
48 1 110 90 36 24 102 85 : 1728
48 1 94 110 36 24 102 85 : 1728
48 1 110 90 36 24 86 102 : 1728
48 1 94 110 36 24 86 102 : 1728
48 1 94 110 90 36 24 102 : 1728
1 58 110 36 53 24 102 85 : 1728
1 58 110 36 53 24 86 102 : 1728
1 58 110 90 36 53 24 102 : 1728
1 94 58 110 36 53 24 102 : 1728
1 110 36 53 24 86 102 85 : 1728
1 110 90 36 53 24 102 85 : 1728
1 94 110 36 53 24 102 85 : 1728
1 110 90 36 53 24 86 102 : 1728
1 94 110 36 53 24 86 102 : 1728
1 94 110 90 36 53 24 102 : 1728
1 58 110 36 24 86 102 85 : 1760
1 58 110 90 36 24 102 85 : 1760
1 94 58 110 36 24 102 85 : 1760
1 58 110 90 36 24 86 102 : 1760
1 94 58 110 36 24 86 102 : 1760
1 94 58 110 90 36 24 102 : 1760
1 110 90 36 24 86 102 85 : 1760
1 94 110 36 24 86 102 85 : 1760
1 94 110 90 36 24 102 85 : 1760
1 94 110 90 36 24 86 102 : 1760
48 1 58 110 53 24 102 38 : 1728
48 1 110 53 24 102 85 38 : 1728
48 1 110 53 24 86 102 38 : 1728
48 1 110 90 53 24 102 38 : 1728
48 1 94 110 53 24 102 38 : 1728
48 1 58 110 24 102 85 38 : 1728
48 1 58 110 24 86 102 38 : 1728
48 1 58 110 90 24 102 38 : 1728
48 1 94 58 110 24 102 38 : 1728
48 1 110 24 86 102 85 38 : 1728
48 1 110 90 24 102 85 38 : 1728
48 1 94 110 24 102 85 38 : 1728
48 1 110 90 24 86 102 38 : 1728
48 1 94 110 24 86 102 38 : 1728
48 1 94 110 90 24 102 38 : 1728
1 58 110 53 24 102 85 38 : 1728
1 58 110 53 24 86 102 38 : 1728
1 58 110 90 53 24 102 38 : 1728
1 94 58 110 53 24 102 38 : 1728
1 110 53 24 86 102 85 38 : 1728
1 110 90 53 24 102 85 38 : 1728
1 94 110 53 24 102 85 38 : 1728
1 110 90 53 24 86 102 38 : 1728
1 94 110 53 24 86 102 38 : 1728
1 94 110 90 53 24 102 38 : 1728
1 58 110 24 86 102 85 38 : 1760
1 58 110 90 24 102 85 38 : 1760
1 94 58 110 24 102 85 38 : 1760
1 58 110 90 24 86 102 38 : 1760
1 94 58 110 24 86 102 38 : 1760
1 94 58 110 90 24 102 38 : 1760
1 110 90 24 86 102 85 38 : 1760
1 94 110 24 86 102 85 38 : 1760
1 94 110 90 24 102 85 38 : 1760
1 94 110 90 24 86 102 38 : 1760
48 1 58 110 53 24 102 85 : 1728
48 1 58 110 53 24 86 102 : 1728
48 1 58 110 90 53 24 102 : 1728
48 1 94 58 110 53 24 102 : 1728
48 1 110 53 24 86 102 85 : 1728
48 1 110 90 53 24 102 85 : 1728
48 1 94 110 53 24 102 85 : 1728
48 1 110 90 53 24 86 102 : 1728
48 1 94 110 53 24 86 102 : 1728
48 1 94 110 90 53 24 102 : 1728
48 1 58 110 24 86 102 85 : 1728
48 1 58 110 90 24 102 85 : 1728
48 1 94 58 110 24 102 85 : 1728
48 1 58 110 90 24 86 102 : 1728
48 1 94 58 110 24 86 102 : 1728
48 1 94 58 110 90 24 102 : 1728
48 1 110 90 24 86 102 85 : 1728
48 1 94 110 24 86 102 85 : 1728
48 1 94 110 90 24 102 85 : 1728
48 1 94 110 90 24 86 102 : 1728
1 58 110 53 24 86 102 85 : 1728
1 58 110 90 53 24 102 85 : 1728
1 94 58 110 53 24 102 85 : 1728
1 58 110 90 53 24 86 102 : 1728
1 94 58 110 53 24 86 102 : 1728
1 94 58 110 90 53 24 102 : 1728
1 110 90 53 24 86 102 85 : 1728
1 94 110 53 24 86 102 85 : 1728
1 94 110 90 53 24 102 85 : 1728
1 94 110 90 53 24 86 102 : 1728
1 58 110 90 24 86 102 85 : 1760
1 94 58 110 24 86 102 85 : 1760
1 94 58 110 90 24 102 85 : 1760
1 94 58 110 90 24 86 102 : 1760
1 94 110 90 24 86 102 85 : 1760
48 1 110 36 53 34 102 38 : 1728
48 1 58 110 36 34 102 38 : 1728
48 1 110 36 34 102 85 38 : 1728
48 1 110 36 34 86 102 38 : 1728
48 1 110 90 36 34 102 38 : 1728
48 1 94 110 36 34 102 38 : 1728
1 58 110 36 53 34 102 38 : 1728
1 110 36 53 34 102 85 38 : 1728
1 110 36 53 34 86 102 38 : 1728
1 110 90 36 53 34 102 38 : 1728
1 94 110 36 53 34 102 38 : 1728
1 58 110 36 34 102 85 38 : 1760
1 58 110 36 34 86 102 38 : 1760
1 58 110 90 36 34 102 38 : 1760
1 94 58 110 36 34 102 38 : 1760
1 110 36 34 86 102 85 38 : 1760
1 110 90 36 34 102 85 38 : 1760
1 94 110 36 34 102 85 38 : 1760
1 110 90 36 34 86 102 38 : 1760
1 94 110 36 34 86 102 38 : 1760
1 94 110 90 36 34 102 38 : 1760
48 1 58 110 36 53 34 102 : 1728
48 1 110 36 53 34 102 85 : 1728
48 1 110 36 53 34 86 102 : 1728
48 1 110 90 36 53 34 102 : 1728
48 1 94 110 36 53 34 102 : 1728
48 1 58 110 36 34 102 85 : 1728
48 1 58 110 36 34 86 102 : 1728
48 1 58 110 90 36 34 102 : 1728
48 1 94 58 110 36 34 102 : 1728
48 1 110 36 34 86 102 85 : 1728
48 1 110 90 36 34 102 85 : 1728
48 1 94 110 36 34 102 85 : 1728
48 1 110 90 36 34 86 102 : 1728
48 1 94 110 36 34 86 102 : 1728
48 1 94 110 90 36 34 102 : 1728
1 58 110 36 53 34 102 85 : 1728
1 58 110 36 53 34 86 102 : 1728
1 58 110 90 36 53 34 102 : 1728
1 94 58 110 36 53 34 102 : 1728
1 110 36 53 34 86 102 85 : 1728
1 110 90 36 53 34 102 85 : 1728
1 94 110 36 53 34 102 85 : 1728
1 110 90 36 53 34 86 102 : 1728
1 94 110 36 53 34 86 102 : 1728
1 94 110 90 36 53 34 102 : 1728
1 58 110 36 34 86 102 85 : 1760
1 58 110 90 36 34 102 85 : 1760
1 94 58 110 36 34 102 85 : 1760
1 58 110 90 36 34 86 102 : 1760
1 94 58 110 36 34 86 102 : 1760
1 94 58 110 90 36 34 102 : 1760
1 110 90 36 34 86 102 85 : 1760
1 94 110 36 34 86 102 85 : 1760
1 94 110 90 36 34 102 85 : 1760
1 94 110 90 36 34 86 102 : 1760
48 1 58 110 53 34 102 38 : 1728
48 1 110 53 34 102 85 38 : 1728
48 1 110 53 34 86 102 38 : 1728
48 1 110 90 53 34 102 38 : 1728
48 1 94 110 53 34 102 38 : 1728
48 1 58 110 34 102 85 38 : 1728
48 1 58 110 34 86 102 38 : 1728
48 1 58 110 90 34 102 38 : 1728
48 1 94 58 110 34 102 38 : 1728
48 1 110 34 86 102 85 38 : 1728
48 1 110 90 34 102 85 38 : 1728
48 1 94 110 34 102 85 38 : 1728
48 1 110 90 34 86 102 38 : 1728
48 1 94 110 34 86 102 38 : 1728
48 1 94 110 90 34 102 38 : 1728
1 58 110 53 34 102 85 38 : 1728
1 58 110 53 34 86 102 38 : 1728
1 58 110 90 53 34 102 38 : 1728
1 94 58 110 53 34 102 38 : 1728
1 110 53 34 86 102 85 38 : 1728
1 110 90 53 34 102 85 38 : 1728
1 94 110 53 34 102 85 38 : 1728
1 110 90 53 34 86 102 38 : 1728
1 94 110 53 34 86 102 38 : 1728
1 94 110 90 53 34 102 38 : 1728
1 58 110 34 86 102 85 38 : 1760
1 58 110 90 34 102 85 38 : 1760
1 94 58 110 34 102 85 38 : 1760
1 58 110 90 34 86 102 38 : 1760
1 94 58 110 34 86 102 38 : 1760
1 94 58 110 90 34 102 38 : 1760
1 110 90 34 86 102 85 38 : 1760
1 94 110 34 86 102 85 38 : 1760
1 94 110 90 34 102 85 38 : 1760
1 94 110 90 34 86 102 38 : 1760
48 1 58 110 53 34 102 85 : 1728
48 1 58 110 53 34 86 102 : 1728
48 1 58 110 90 53 34 102 : 1728
48 1 94 58 110 53 34 102 : 1728
48 1 110 53 34 86 102 85 : 1728
48 1 110 90 53 34 102 85 : 1728
48 1 94 110 53 34 102 85 : 1728
48 1 110 90 53 34 86 102 : 1728
48 1 94 110 53 34 86 102 : 1728
48 1 94 110 90 53 34 102 : 1728
48 1 58 110 34 86 102 85 : 1728
48 1 58 110 90 34 102 85 : 1728
48 1 94 58 110 34 102 85 : 1728
48 1 58 110 90 34 86 102 : 1728
48 1 94 58 110 34 86 102 : 1728
48 1 94 58 110 90 34 102 : 1728
48 1 110 90 34 86 102 85 : 1728
48 1 94 110 34 86 102 85 : 1728
48 1 94 110 90 34 102 85 : 1728
48 1 94 110 90 34 86 102 : 1728
1 58 110 53 34 86 102 85 : 1728
1 58 110 90 53 34 102 85 : 1728
1 94 58 110 53 34 102 85 : 1728
1 58 110 90 53 34 86 102 : 1728
1 94 58 110 53 34 86 102 : 1728
1 94 58 110 90 53 34 102 : 1728
1 110 90 53 34 86 102 85 : 1728
1 94 110 53 34 86 102 85 : 1728
1 94 110 90 53 34 102 85 : 1728
1 94 110 90 53 34 86 102 : 1728
1 58 110 90 34 86 102 85 : 1760
1 94 58 110 34 86 102 85 : 1760
1 94 58 110 90 34 102 85 : 1760
1 94 58 110 90 34 86 102 : 1760
1 94 110 90 34 86 102 85 : 1760
48 1 58 110 36 53 102 38 : 1728
48 1 110 36 53 102 85 38 : 1728
48 1 110 36 53 86 102 38 : 1728
48 1 110 90 36 53 102 38 : 1728
48 1 94 110 36 53 102 38 : 1728
48 1 58 110 36 102 85 38 : 1728
48 1 58 110 36 86 102 38 : 1728
48 1 58 110 90 36 102 38 : 1728
48 1 94 58 110 36 102 38 : 1728
48 1 110 36 86 102 85 38 : 1728
48 1 110 90 36 102 85 38 : 1728
48 1 94 110 36 102 85 38 : 1728
48 1 110 90 36 86 102 38 : 1728
48 1 94 110 36 86 102 38 : 1728
48 1 94 110 90 36 102 38 : 1728
1 58 110 36 53 102 85 38 : 1728
1 58 110 36 53 86 102 38 : 1728
1 58 110 90 36 53 102 38 : 1728
1 94 58 110 36 53 102 38 : 1728
1 110 36 53 86 102 85 38 : 1728
1 110 90 36 53 102 85 38 : 1728
1 94 110 36 53 102 85 38 : 1728
1 110 90 36 53 86 102 38 : 1728
1 94 110 36 53 86 102 38 : 1728
1 94 110 90 36 53 102 38 : 1728
1 58 110 36 86 102 85 38 : 1760
1 58 110 90 36 102 85 38 : 1760
1 94 58 110 36 102 85 38 : 1760
1 58 110 90 36 86 102 38 : 1760
1 94 58 110 36 86 102 38 : 1760
1 94 58 110 90 36 102 38 : 1760
1 110 90 36 86 102 85 38 : 1760
1 94 110 36 86 102 85 38 : 1760
1 94 110 90 36 102 85 38 : 1760
1 94 110 90 36 86 102 38 : 1760
48 1 58 110 36 53 102 85 : 1728
48 1 58 110 36 53 86 102 : 1728
48 1 58 110 90 36 53 102 : 1728
48 1 94 58 110 36 53 102 : 1728
48 1 110 36 53 86 102 85 : 1728
48 1 110 90 36 53 102 85 : 1728
48 1 94 110 36 53 102 85 : 1728
48 1 110 90 36 53 86 102 : 1728
48 1 94 110 36 53 86 102 : 1728
48 1 94 110 90 36 53 102 : 1728
48 1 58 110 36 86 102 85 : 1728
48 1 58 110 90 36 102 85 : 1728
48 1 94 58 110 36 102 85 : 1728
48 1 58 110 90 36 86 102 : 1728
48 1 94 58 110 36 86 102 : 1728
48 1 94 58 110 90 36 102 : 1728
48 1 110 90 36 86 102 85 : 1728
48 1 94 110 36 86 102 85 : 1728
48 1 94 110 90 36 102 85 : 1728
48 1 94 110 90 36 86 102 : 1728
1 58 110 36 53 86 102 85 : 1728
1 58 110 90 36 53 102 85 : 1728
1 94 58 110 36 53 102 85 : 1728
1 58 110 90 36 53 86 102 : 1728
1 94 58 110 36 53 86 102 : 1728
1 94 58 110 90 36 53 102 : 1728
1 110 90 36 53 86 102 85 : 1728
1 94 110 36 53 86 102 85 : 1728
1 94 110 90 36 53 102 85 : 1728
1 94 110 90 36 53 86 102 : 1728
1 58 110 90 36 86 102 85 : 1760
1 94 58 110 36 86 102 85 : 1760
1 94 58 110 90 36 102 85 : 1760
1 94 58 110 90 36 86 102 : 1760
1 94 110 90 36 86 102 85 : 1760
48 1 58 110 53 102 85 38 : 1728
48 1 58 110 53 86 102 38 : 1728
48 1 58 110 90 53 102 38 : 1728
48 1 94 58 110 53 102 38 : 1728
48 1 110 53 86 102 85 38 : 1728
48 1 110 90 53 102 85 38 : 1728
48 1 94 110 53 102 85 38 : 1728
48 1 110 90 53 86 102 38 : 1728
48 1 94 110 53 86 102 38 : 1728
48 1 94 110 90 53 102 38 : 1728
48 1 58 110 86 102 85 38 : 1728
48 1 58 110 90 102 85 38 : 1728
