1 : 3916
10 : 3244
110 : 4040
116 : 3148
2 : 4208
23 : 3376
24 : 4748
28 : 3528
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
63 : 4936
67 : 4464
76 : 4384
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
2 93 63 34 86 85 : 2608
2 93 90 34 86 85 : 2624
2 59 36 63 39 85 : 2656
2 59 36 63 86 39 : 2464
2 59 93 36 63 39 : 2464
2 59 36 86 39 85 : 2656
2 59 90 36 39 85 : 2624
2 59 93 36 39 85 : 2656
2 59 93 36 86 39 : 2464
2 59 93 90 36 39 : 2624
2 36 63 86 39 85 : 2464
2 93 36 63 39 85 : 2464
2 93 36 86 39 85 : 2480
2 93 90 36 39 85 : 2624
2 59 36 63 86 85 : 2560
2 59 90 36 63 85 : 2528
2 59 93 36 63 85 : 2560
2 59 93 90 36 63 : 2528
2 59 90 36 86 85 : 2576
2 59 93 36 86 85 : 2560
2 59 93 90 36 85 : 2720
2 59 93 90 36 86 : 2528
2 93 90 36 63 85 : 2528
2 93 90 36 86 85 : 2528
2 90 53 86 39 85 : 2496
2 59 63 86 39 85 : 2728
2 59 90 63 39 85 : 2624
2 59 93 63 39 85 : 2536
2 59 90 86 39 85 : 2816
2 59 93 86 39 85 : 2608
2 59 93 90 39 85 : 2624
2 90 63 86 39 85 : 2624
2 59 90 63 86 85 : 2636
2 59 93 63 86 85 : 2536
2 59 93 90 63 85 : 2624
2 59 93 90 86 85 : 2624
59 36 23 63 34 39 : 2608
59 36 23 34 39 85 : 2872
59 36 23 34 86 39 : 2872
59 90 36 23 34 39 : 2576
59 93 36 23 34 39 : 2680
36 23 63 34 39 85 : 2680
36 23 63 34 86 39 : 2680
93 36 23 63 34 39 : 2488
36 23 34 86 39 85 : 3016
90 36 23 34 39 85 : 2720
93 36 23 34 39 85 : 2824
90 36 23 34 86 39 : 2720
93 36 23 34 86 39 : 2824
93 90 36 23 34 39 : 2720
59 36 23 63 34 85 : 2864
59 36 23 63 34 86 : 2864
59 90 36 23 63 34 : 2568
59 93 36 23 63 34 : 2672
59 36 23 34 86 85 : 3128
59 90 36 23 34 85 : 2832
59 93 36 23 34 85 : 2936
59 90 36 23 34 86 : 2832
59 93 36 23 34 86 : 2936
59 93 90 36 23 34 : 2832
36 23 63 34 86 85 : 2936
90 36 23 63 34 85 : 2640
93 36 23 63 34 85 : 2744
90 36 23 63 34 86 : 2640
93 36 23 63 34 86 : 2744
93 90 36 23 63 34 : 2640
90 36 23 34 86 85 : 2976
93 36 23 34 86 85 : 3080
93 90 36 23 34 85 : 2976
93 90 36 23 34 86 : 2976
59 23 63 34 39 85 : 2608
59 23 63 34 86 39 : 2608
59 23 34 86 39 85 : 2872
59 90 23 34 39 85 : 2576
59 93 23 34 39 85 : 2680
59 90 23 34 86 39 : 2576
59 93 23 34 86 39 : 2680
59 93 90 23 34 39 : 2576
23 63 34 86 39 85 : 2680
93 23 63 34 39 85 : 2488
93 23 63 34 86 39 : 2488
90 23 34 86 39 85 : 2720
93 23 34 86 39 85 : 2824
93 90 23 34 39 85 : 2720
93 90 23 34 86 39 : 2720
59 23 63 34 86 85 : 2968
59 90 23 63 34 85 : 2672
59 93 23 63 34 85 : 2776
59 90 23 63 34 86 : 2672
59 93 23 63 34 86 : 2776
59 93 90 23 63 34 : 2672
59 90 23 34 86 85 : 2936
59 93 23 34 86 85 : 3040
59 93 90 23 34 85 : 2936
59 93 90 23 34 86 : 2936
90 23 63 34 86 85 : 2744
93 23 63 34 86 85 : 2848
93 90 23 63 34 85 : 2744
93 90 23 63 34 86 : 2744
93 90 23 34 86 85 : 3080
59 36 23 63 39 85 : 2608
59 36 23 63 86 39 : 2608
59 36 23 86 39 85 : 2872
59 90 36 23 39 85 : 2576
59 93 36 23 39 85 : 2680
59 90 36 23 86 39 : 2576
59 93 36 23 86 39 : 2680
59 93 90 36 23 39 : 2576
36 23 63 86 39 85 : 2680
93 36 23 63 39 85 : 2488
93 36 23 63 86 39 : 2488
90 36 23 86 39 85 : 2720
93 36 23 86 39 85 : 2824
93 90 36 23 39 85 : 2720
93 90 36 23 86 39 : 2720
59 36 23 63 86 85 : 2864
59 90 36 23 63 85 : 2568
59 93 36 23 63 85 : 2672
59 90 36 23 63 86 : 2568
59 93 36 23 63 86 : 2672
59 93 90 36 23 63 : 2568
59 90 36 23 86 85 : 2832
59 93 36 23 86 85 : 2936
59 93 90 36 23 85 : 2832
59 93 90 36 23 86 : 2832
90 36 23 63 86 85 : 2640
93 36 23 63 86 85 : 2744
93 90 36 23 63 85 : 2640
93 90 36 23 63 86 : 2640
93 90 36 23 86 85 : 2976
59 23 63 86 39 85 : 2608
59 90 23 86 39 85 : 2576
59 93 23 86 39 85 : 2680
59 93 90 23 39 85 : 2576
59 93 90 23 86 39 : 2576
93 23 63 86 39 85 : 2488
93 90 23 86 39 85 : 2720
59 90 23 63 86 85 : 2672
59 93 23 63 86 85 : 2776
59 93 90 23 63 85 : 2672
59 93 90 23 63 86 : 2672
59 93 90 23 86 85 : 2936
93 90 23 63 86 85 : 2744
90 36 24 34 86 85 : 3296
90 53 24 34 86 85 : 2496
94 53 24 34 86 85 : 2496
94 90 53 24 34 85 : 2496
94 90 53 24 34 86 : 2496
94 90 24 34 86 85 : 2576
94 90 53 24 86 85 : 2496
53 34 86 39 28 85 : 2496
90 53 34 39 28 85 : 2496
90 53 34 86 39 28 : 2496
59 34 86 39 28 85 : 2552
63 34 86 39 28 85 : 2552
90 34 86 39 28 85 : 2496
90 53 34 86 28 85 : 2496
90 53 86 39 28 85 : 2496
3 90 36 34 86 85 : 2872
56 36 34 86 39 85 : 3432
56 90 36 34 39 85 : 3312
56 90 36 34 86 39 : 3312
59 36 63 34 39 85 : 2608
59 36 63 34 86 39 : 2608
59 36 34 86 39 85 : 2872
59 90 36 34 39 85 : 2576
59 93 36 34 39 85 : 2680
59 90 36 34 86 39 : 2576
59 93 36 34 86 39 : 2680
59 93 90 36 34 39 : 2576
36 63 34 86 39 85 : 2680
93 36 63 34 39 85 : 2488
93 36 63 34 86 39 : 2488
90 36 34 86 39 85 : 4016
93 36 34 86 39 85 : 2840
93 90 36 34 39 85 : 2720
93 90 36 34 86 39 : 2720
90 52 36 34 86 85 : 2528
59 36 53 34 86 85 : 2736
59 90 36 53 34 85 : 2736
59 90 36 53 34 86 : 2736
36 53 63 34 86 85 : 2736
90 36 53 63 34 85 : 2736
90 36 53 63 34 86 : 2736
90 36 53 34 86 85 : 3744
56 90 36 34 86 85 : 3408
59 36 63 34 86 85 : 3488
59 90 36 63 34 85 : 3192
59 93 36 63 34 85 : 2864
59 90 36 63 34 86 : 3192
59 93 36 63 34 86 : 2864
59 93 90 36 63 34 : 2760
67 59 36 34 86 85 : 2552
59 36 34 86 85 76 : 2552
59 90 36 34 86 85 : 3936
59 93 36 34 86 85 : 3128
59 93 90 36 34 85 : 3024
59 93 90 36 34 86 : 3024
90 36 63 34 86 85 : 3696
93 36 63 34 86 85 : 2936
93 90 36 63 34 85 : 2832
93 90 36 63 34 86 : 2832
67 90 36 34 86 85 : 2960
90 36 34 86 85 76 : 2928
93 90 36 34 86 85 : 3168
90 53 34 86 39 85 : 2784
56 90 34 86 39 85 : 3312
59 63 34 86 39 85 : 2872
59 90 63 34 39 85 : 2504
59 93 63 34 39 85 : 2488
59 90 63 34 86 39 : 2504
59 93 63 34 86 39 : 2488
59 90 34 86 39 85 : 2960
59 93 34 86 39 85 : 2824
59 93 90 34 39 85 : 2576
59 93 90 34 86 39 : 2576
90 63 34 86 39 85 : 2768
93 63 34 86 39 85 : 2632
93 90 34 86 39 85 : 2720
59 53 63 34 86 85 : 2520
59 90 53 63 34 85 : 2520
59 90 53 63 34 86 : 2520
59 90 53 34 86 85 : 3216
90 53 63 34 86 85 : 3216
67 90 53 34 86 85 : 2592
90 53 34 86 85 76 : 2592
94 90 53 34 86 85 : 2496
67 59 63 34 86 85 : 2500
59 63 34 86 85 76 : 2488
59 90 63 34 86 85 : 3596
59 93 63 34 86 85 : 3136
59 93 90 63 34 85 : 2960
59 93 90 63 34 86 : 2960
67 59 34 86 85 76 : 2632
67 59 90 34 86 85 : 2960
59 90 34 86 85 76 : 2936
59 93 90 34 86 85 : 3224
67 90 63 34 86 85 : 2720
90 63 34 86 85 76 : 2696
93 90 63 34 86 85 : 3032
67 90 34 86 85 76 : 3080
56 90 36 86 39 85 : 3312
59 36 63 86 39 85 : 2608
59 90 36 63 39 85 : 2504
59 93 36 63 39 85 : 2608
59 93 90 36 63 39 : 2504
59 90 36 86 39 85 : 2576
59 93 36 86 39 85 : 2680
59 93 90 36 39 85 : 2768
59 93 90 36 86 39 : 2576
93 36 63 86 39 85 : 2488
93 90 36 63 39 85 : 2576
93 90 36 86 39 85 : 2720
59 90 36 53 86 85 : 2736
90 36 53 63 86 85 : 2736
59 90 36 63 86 85 : 3192
59 93 36 63 86 85 : 2864
59 93 90 36 63 85 : 2952
59 93 90 36 63 86 : 2760
59 93 90 36 86 85 : 3024
93 90 36 63 86 85 : 2832
59 90 63 86 39 85 : 2504
59 93 63 86 39 85 : 2488
59 93 90 63 39 85 : 2504
59 93 90 86 39 85 : 2576
59 90 53 63 86 85 : 2520
59 93 90 63 86 85 : 2960
1 110 36 24 34 86 85 : 2456
1 110 90 36 24 34 85 : 2456
1 110 90 36 24 34 86 : 2456
1 110 90 24 34 86 85 : 2504
1 110 90 36 24 86 85 : 2456
1 110 90 36 34 86 85 : 2728
1 90 36 24 34 86 85 : 3152
2 59 36 23 63 34 39 : 2464
2 59 36 23 34 39 85 : 2656
2 59 36 23 34 86 39 : 2656
2 59 93 36 23 34 39 : 2464
2 36 23 63 34 39 85 : 2464
2 36 23 63 34 86 39 : 2464
2 36 23 34 86 39 85 : 2656
2 93 36 23 34 39 85 : 2464
2 93 36 23 34 86 39 : 2464
2 59 36 23 63 34 85 : 2464
2 59 36 23 63 34 86 : 2464
2 59 36 23 34 86 85 : 2656
2 59 93 36 23 34 85 : 2464
2 59 93 36 23 34 86 : 2464
2 36 23 63 34 86 85 : 2464
2 93 36 23 34 86 85 : 2464
2 59 23 63 34 39 85 : 2464
2 59 23 63 34 86 39 : 2464
2 59 23 34 86 39 85 : 2656
2 59 93 23 34 39 85 : 2464
2 59 93 23 34 86 39 : 2464
2 23 63 34 86 39 85 : 2464
2 93 23 34 86 39 85 : 2464
2 59 23 63 34 86 85 : 2560
2 59 90 23 34 86 85 : 2528
2 59 93 23 34 86 85 : 2560
2 59 93 90 23 34 85 : 2528
2 59 93 90 23 34 86 : 2528
2 93 90 23 34 86 85 : 2528
2 59 36 23 63 39 85 : 2464
2 59 36 23 63 86 39 : 2464
2 59 36 23 86 39 85 : 2656
2 59 93 36 23 39 85 : 2464
2 59 93 36 23 86 39 : 2464
2 36 23 63 86 39 85 : 2464
2 93 36 23 86 39 85 : 2464
2 59 36 23 63 86 85 : 2464
2 59 93 36 23 86 85 : 2464
2 59 23 63 86 39 85 : 2464
2 59 93 23 86 39 85 : 2464
2 59 93 90 23 86 85 : 2528
2 53 34 86 39 28 85 : 2496
2 90 53 34 39 28 85 : 2496
2 90 53 34 86 39 28 : 2496
2 59 34 86 39 28 85 : 2480
2 63 34 86 39 28 85 : 2480
2 90 34 86 39 28 85 : 2496
2 90 53 34 86 28 85 : 2496
2 90 53 86 39 28 85 : 2496
2 59 36 63 34 39 85 : 2464
2 59 36 63 34 86 39 : 2464
2 59 36 34 86 39 85 : 2656
2 59 93 36 34 39 85 : 2464
2 59 93 36 34 86 39 : 2464
2 36 63 34 86 39 85 : 2464
2 93 36 34 86 39 85 : 2480
2 59 36 63 34 86 85 : 2560
2 59 90 36 34 86 85 : 2576
2 59 93 36 34 86 85 : 2560
2 59 93 90 36 34 85 : 2528
2 59 93 90 36 34 86 : 2528
2 93 90 36 34 86 85 : 2528
2 90 53 34 86 39 85 : 2496
2 59 63 34 86 39 85 : 2728
2 59 90 34 86 39 85 : 2816
2 59 93 34 86 39 85 : 2608
2 90 63 34 86 39 85 : 2624
2 59 90 63 34 86 85 : 2636
2 59 93 63 34 86 85 : 2536
2 59 93 90 34 86 85 : 2624
2 59 36 63 86 39 85 : 2464
2 59 93 36 63 39 85 : 2464
2 59 93 36 86 39 85 : 2464
2 59 93 90 36 39 85 : 2624
2 59 93 90 36 63 85 : 2528
2 59 93 90 36 86 85 : 2528
59 36 23 63 34 39 85 : 2608
59 36 23 63 34 86 39 : 2608
59 36 23 34 86 39 85 : 2872
59 90 36 23 34 39 85 : 2576
59 93 36 23 34 39 85 : 2680
59 90 36 23 34 86 39 : 2576
59 93 36 23 34 86 39 : 2680
59 93 90 36 23 34 39 : 2576
36 23 63 34 86 39 85 : 2680
93 36 23 63 34 39 85 : 2488
93 36 23 63 34 86 39 : 2488
90 36 23 34 86 39 85 : 2720
93 36 23 34 86 39 85 : 2824
93 90 36 23 34 39 85 : 2720
93 90 36 23 34 86 39 : 2720
59 36 23 63 34 86 85 : 2864
59 90 36 23 63 34 85 : 2568
59 93 36 23 63 34 85 : 2672
59 90 36 23 63 34 86 : 2568
59 93 36 23 63 34 86 : 2672
59 93 90 36 23 63 34 : 2568
59 90 36 23 34 86 85 : 2832
59 93 36 23 34 86 85 : 2936
59 93 90 36 23 34 85 : 2832
59 93 90 36 23 34 86 : 2832
90 36 23 63 34 86 85 : 2640
93 36 23 63 34 86 85 : 2744
93 90 36 23 63 34 85 : 2640
93 90 36 23 63 34 86 : 2640
93 90 36 23 34 86 85 : 2976
59 23 63 34 86 39 85 : 2608
59 90 23 34 86 39 85 : 2576
59 93 23 34 86 39 85 : 2680
59 93 90 23 34 39 85 : 2576
59 93 90 23 34 86 39 : 2576
93 23 63 34 86 39 85 : 2488
93 90 23 34 86 39 85 : 2720
59 90 23 63 34 86 85 : 2672
59 93 23 63 34 86 85 : 2776
59 93 90 23 63 34 85 : 2672
59 93 90 23 63 34 86 : 2672
59 93 90 23 34 86 85 : 2936
93 90 23 63 34 86 85 : 2744
59 36 23 63 86 39 85 : 2608
59 90 36 23 86 39 85 : 2576
59 93 36 23 86 39 85 : 2680
59 93 90 36 23 39 85 : 2576
59 93 90 36 23 86 39 : 2576
93 36 23 63 86 39 85 : 2488
93 90 36 23 86 39 85 : 2720
59 90 36 23 63 86 85 : 2568
59 93 36 23 63 86 85 : 2672
59 93 90 36 23 63 85 : 2568
59 93 90 36 23 63 86 : 2568
59 93 90 36 23 86 85 : 2832
93 90 36 23 63 86 85 : 2640
59 93 90 23 86 39 85 : 2576
59 93 90 23 63 86 85 : 2672
94 90 53 24 34 86 85 : 2496
90 53 34 86 39 28 85 : 2496
56 90 36 34 86 39 85 : 3312
59 36 63 34 86 39 85 : 2608
59 90 36 34 86 39 85 : 2576
59 93 36 34 86 39 85 : 2680
59 93 90 36 34 39 85 : 2576
59 93 90 36 34 86 39 : 2576
93 36 63 34 86 39 85 : 2488
93 90 36 34 86 39 85 : 2720
59 90 36 53 34 86 85 : 2736
90 36 53 63 34 86 85 : 2736
59 90 36 63 34 86 85 : 3192
59 93 36 63 34 86 85 : 2864
59 93 90 36 63 34 85 : 2760
59 93 90 36 63 34 86 : 2760
59 93 90 36 34 86 85 : 3024
93 90 36 63 34 86 85 : 2832
59 90 63 34 86 39 85 : 2504
59 93 63 34 86 39 85 : 2488
59 93 90 34 86 39 85 : 2576
59 90 53 63 34 86 85 : 2520
59 93 90 63 34 86 85 : 2960
59 93 90 36 63 39 85 : 2504
59 93 90 36 86 39 85 : 2576
59 93 90 36 63 86 85 : 2760
1 110 90 36 24 34 86 85 : 2456
2 59 36 23 63 34 39 85 : 2464
2 59 36 23 63 34 86 39 : 2464
2 59 36 23 34 86 39 85 : 2656
2 59 93 36 23 34 39 85 : 2464
2 59 93 36 23 34 86 39 : 2464
2 36 23 63 34 86 39 85 : 2464
2 93 36 23 34 86 39 85 : 2464
2 59 36 23 63 34 86 85 : 2464
2 59 93 36 23 34 86 85 : 2464
2 59 23 63 34 86 39 85 : 2464
2 59 93 23 34 86 39 85 : 2464
2 59 93 90 23 34 86 85 : 2528
2 59 36 23 63 86 39 85 : 2464
2 59 93 36 23 86 39 85 : 2464
2 90 53 34 86 39 28 85 : 2496
2 59 36 63 34 86 39 85 : 2464
2 59 93 36 34 86 39 85 : 2464
2 59 93 90 36 34 86 85 : 2528
59 36 23 63 34 86 39 85 : 2608
59 90 36 23 34 86 39 85 : 2576
59 93 36 23 34 86 39 85 : 2680
59 93 90 36 23 34 39 85 : 2576
59 93 90 36 23 34 86 39 : 2576
93 36 23 63 34 86 39 85 : 2488
93 90 36 23 34 86 39 85 : 2720
59 90 36 23 63 34 86 85 : 2568
59 93 36 23 63 34 86 85 : 2672
59 93 90 36 23 63 34 85 : 2568
59 93 90 36 23 63 34 86 : 2568
59 93 90 36 23 34 86 85 : 2832
93 90 36 23 63 34 86 85 : 2640
59 93 90 23 34 86 39 85 : 2576
59 93 90 23 63 34 86 85 : 2672
59 93 90 36 23 86 39 85 : 2576
59 93 90 36 23 63 86 85 : 2568
59 93 90 36 34 86 39 85 : 2576
59 93 90 36 63 34 86 85 : 2760
2 59 36 23 63 34 86 39 85 : 2464
2 59 93 36 23 34 86 39 85 : 2464
59 93 90 36 23 34 86 39 85 : 2576
59 93 90 36 23 63 34 86 85 : 2568
total : 2568
